track_id,action,pass_success,target_gap_s,relative_speed_kph,drs_available,straight_remaining_m,braking_zone_m,track_overtake_difficulty,ego_tyre_grip_estimate,target_tyre_grip_estimate,target_tyre_uncertainty,laps_remaining,rear_gap_s,rear_drs_risk,cars_within_3s,post_pass_traffic_gap_s,recent_sector_delta_s,action_energy_level
hist_bahrain_like,FULL_DEPLOY,0,0.485,4.25,False,357.5,98.4,0.45,0.937,0.752,0.243,45,1.913,0.0,1,1.271,0.03,2
hist_bahrain_like,HARVEST,1,0.959,15.23,True,469.6,159.4,0.45,0.729,0.715,0.094,20,1.23,0.18,6,1.964,0.222,-1
hist_bahrain_like,FULL_DEPLOY,0,1.227,-2.06,True,576.0,165.6,0.45,0.854,0.527,0.247,27,1.159,0.227,2,2.536,-0.207,2
hist_bahrain_like,HARVEST,0,0.609,2.32,False,532.1,134.0,0.45,0.75,0.932,0.144,30,2.51,0.0,4,1.753,-0.021,-1
hist_bahrain_like,FULL_DEPLOY,0,1.429,8.15,False,610.7,105.0,0.45,0.725,0.937,0.066,28,1.784,0.0,5,2.449,0.283,2
hist_bahrain_like,FULL_DEPLOY,0,0.118,-0.88,False,500.0,154.8,0.45,0.902,0.622,0.179,24,2.017,0.0,1,0.596,-0.134,2
hist_bahrain_like,PARTIAL_DEPLOY,0,1.087,3.79,True,796.0,154.8,0.45,0.891,0.561,0.26,54,1.711,0.0,2,1.366,-0.179,1
hist_bahrain_like,PARTIAL_DEPLOY,1,1.433,1.97,True,525.3,131.3,0.45,0.588,0.781,0.288,5,1.292,0.139,4,2.673,-0.019,1
hist_bahrain_like,PARTIAL_DEPLOY,1,1.659,25.38,False,408.0,126.3,0.45,0.652,0.743,0.314,5,2.115,0.0,0,2.246,0.263,1
hist_bahrain_like,FULL_DEPLOY,0,0.727,22.02,False,595.1,115.0,0.45,0.873,0.892,0.317,31,0.812,0.459,0,2.393,0.087,2
hist_bahrain_like,HOLD,0,0.372,11.64,True,830.5,102.3,0.45,0.873,0.691,0.239,20,1.801,0.0,0,0.874,0.248,0
hist_bahrain_like,PARTIAL_DEPLOY,0,0.692,13.27,True,640.8,169.5,0.45,0.887,0.93,0.428,54,1.044,0.304,1,2.552,-0.216,1
hist_bahrain_like,HARVEST,1,1.16,10.24,True,621.3,131.9,0.45,0.818,0.828,0.136,36,3.079,0.0,1,1.271,0.03,-1
hist_bahrain_like,FULL_DEPLOY,0,0.786,1.82,False,704.6,119.6,0.45,0.914,0.912,0.251,1,2.163,0.0,0,2.012,-0.127,2
hist_bahrain_like,PARTIAL_DEPLOY,0,0.621,-3.0,False,714.3,132.4,0.45,0.793,0.705,0.12,48,3.075,0.0,6,1.728,0.06,1
hist_bahrain_like,HOLD,0,1.441,1.19,False,567.5,97.5,0.45,0.884,0.554,0.227,46,0.312,0.792,0,2.602,-0.067,0
hist_bahrain_like,HARVEST,0,0.732,18.52,False,553.1,178.8,0.45,0.839,0.665,0.056,43,1.471,0.019,6,2.07,-0.073,-1
hist_bahrain_like,HOLD,0,1.485,-2.06,True,517.0,114.8,0.45,0.629,0.727,0.119,48,2.963,0.0,0,1.071,-0.093,0
hist_bahrain_like,HARVEST,1,1.176,11.21,True,684.4,106.7,0.45,0.786,0.935,0.357,51,0.135,0.91,5,1.249,0.174,-1
hist_bahrain_like,HOLD,1,1.52,20.83,True,597.7,124.1,0.45,0.665,0.626,0.276,27,0.868,0.421,1,0.964,0.175,0
hist_bahrain_like,FULL_DEPLOY,1,0.603,12.15,False,354.9,130.5,0.45,0.802,0.874,0.065,54,2.09,0.0,1,1.706,0.233,2
hist_bahrain_like,PARTIAL_DEPLOY,1,0.494,19.49,True,706.4,164.7,0.45,0.868,0.541,0.359,17,0.842,0.439,2,0.288,0.22,1
hist_bahrain_like,HOLD,0,0.988,6.3,False,304.1,119.0,0.45,0.592,0.661,0.41,11,1.533,0.0,2,1.143,-0.361,0
hist_bahrain_like,HOLD,0,0.987,1.52,True,424.7,162.8,0.45,0.733,0.759,0.224,26,1.71,0.0,1,0.907,-0.127,0
hist_bahrain_like,PARTIAL_DEPLOY,1,0.176,27.51,True,794.7,99.7,0.45,0.72,0.621,0.281,38,0.197,0.869,4,0.666,-0.182,1
hist_bahrain_like,HOLD,0,1.908,14.88,True,672.1,149.7,0.45,0.865,0.524,0.086,51,2.704,0.0,6,1.169,-0.176,0
hist_bahrain_like,HOLD,0,1.778,5.54,True,488.8,98.1,0.45,0.648,0.808,0.388,24,0.117,0.922,1,1.165,0.134,0
hist_bahrain_like,FULL_DEPLOY,0,1.37,24.1,False,521.7,158.7,0.45,0.588,0.558,0.355,9,1.46,0.027,2,2.714,0.137,2
hist_bahrain_like,FULL_DEPLOY,0,1.115,7.14,False,514.4,169.7,0.45,0.621,0.606,0.195,33,2.899,0.0,4,1.878,-0.009,2
hist_bahrain_like,FULL_DEPLOY,1,0.457,2.39,True,515.9,120.6,0.45,0.812,0.692,0.164,25,2.396,0.0,3,0.298,0.202,2
hist_bahrain_like,HARVEST,0,0.983,-2.11,False,720.2,162.3,0.45,0.555,0.644,0.28,25,2.433,0.0,0,1.561,0.237,-1
hist_bahrain_like,PARTIAL_DEPLOY,1,0.907,20.97,True,442.1,162.6,0.45,0.913,0.726,0.362,46,1.239,0.174,4,2.921,0.096,1
hist_bahrain_like,FULL_DEPLOY,1,1.754,-2.2,True,702.9,113.2,0.45,0.756,0.777,0.399,28,0.265,0.823,2,0.312,-0.1,2
hist_bahrain_like,PARTIAL_DEPLOY,1,0.579,6.81,True,357.1,163.7,0.45,0.767,0.58,0.193,2,1.619,0.0,2,1.981,-0.155,1
hist_bahrain_like,FULL_DEPLOY,1,0.572,-2.06,True,449.1,128.8,0.45,0.66,0.937,0.326,16,3.224,0.0,6,2.81,-0.28,2
hist_bahrain_like,PARTIAL_DEPLOY,0,0.808,0.14,False,304.1,147.4,0.45,0.903,0.672,0.442,6,1.248,0.168,5,2.298,-0.038,1
hist_bahrain_like,PARTIAL_DEPLOY,1,1.471,20.99,True,811.2,161.4,0.45,0.778,0.948,0.296,35,3.004,0.0,1,2.144,-0.271,1
hist_bahrain_like,FULL_DEPLOY,1,0.622,19.11,True,539.1,135.1,0.45,0.568,0.679,0.123,19,1.027,0.315,3,0.78,0.059,2
hist_bahrain_like,FULL_DEPLOY,0,1.238,29.16,True,485.1,119.2,0.45,0.575,0.63,0.335,53,1.666,0.0,3,1.977,0.038,2
hist_bahrain_like,HARVEST,1,0.752,6.19,False,611.0,103.7,0.45,0.892,0.725,0.263,11,2.388,0.0,2,1.328,-0.139,-1
hist_bahrain_like,FULL_DEPLOY,1,1.167,7.09,True,623.3,116.3,0.45,0.676,0.804,0.062,40,2.089,0.0,4,1.185,-0.018,2
hist_bahrain_like,PARTIAL_DEPLOY,1,1.157,12.18,True,687.1,172.9,0.45,0.603,0.773,0.39,7,1.446,0.036,1,2.978,-0.113,1
hist_bahrain_like,FULL_DEPLOY,0,1.145,7.32,True,578.3,159.3,0.45,0.802,0.799,0.325,41,2.69,0.0,2,1.606,-0.095,2
hist_bahrain_like,FULL_DEPLOY,1,0.644,27.36,True,458.3,168.6,0.45,0.71,0.502,0.382,49,1.678,0.0,1,2.113,0.215,2
hist_bahrain_like,FULL_DEPLOY,1,0.88,17.27,False,614.4,179.9,0.45,0.79,0.829,0.428,21,2.173,0.0,1,1.794,0.213,2
hist_bahrain_like,FULL_DEPLOY,0,1.149,25.22,False,491.5,104.5,0.45,0.698,0.894,0.12,46,3.233,0.0,2,0.571,0.046,2
hist_bahrain_like,FULL_DEPLOY,0,0.566,16.11,False,596.6,135.0,0.45,0.594,0.772,0.183,11,0.933,0.378,5,2.895,-0.514,2
hist_bahrain_like,FULL_DEPLOY,0,1.738,-2.54,True,481.7,113.4,0.45,0.836,0.554,0.361,42,3.463,0.0,5,0.266,-0.32,2
hist_bahrain_like,FULL_DEPLOY,0,1.674,20.38,True,202.8,146.6,0.45,0.726,0.854,0.091,55,0.992,0.339,6,1.823,0.271,2
hist_bahrain_like,PARTIAL_DEPLOY,1,0.37,3.51,True,248.1,113.8,0.45,0.682,0.812,0.233,46,1.771,0.0,1,2.32,-0.168,1
hist_bahrain_like,FULL_DEPLOY,0,1.429,14.89,False,486.0,116.0,0.45,0.638,0.667,0.195,19,1.143,0.238,5,0.643,-0.113,2
hist_bahrain_like,PARTIAL_DEPLOY,1,0.393,23.18,True,353.0,144.7,0.45,0.894,0.616,0.141,55,0.82,0.453,2,0.615,0.19,1
hist_bahrain_like,FULL_DEPLOY,0,1.006,26.5,False,356.6,135.1,0.45,0.759,0.67,0.42,42,0.675,0.55,4,1.55,-0.209,2
hist_bahrain_like,HARVEST,0,0.75,5.83,True,494.7,115.0,0.45,0.861,0.855,0.31,23,1.796,0.0,4,2.756,0.318,-1
hist_bahrain_like,HOLD,0,1.509,7.72,True,220.9,135.7,0.45,0.659,0.933,0.389,35,3.067,0.0,6,0.357,-0.352,0
hist_bahrain_like,HOLD,0,1.41,17.78,True,433.9,152.1,0.45,0.732,0.518,0.294,36,1.043,0.305,5,0.732,0.035,0
hist_bahrain_like,PARTIAL_DEPLOY,1,0.216,2.97,False,333.8,138.3,0.45,0.863,0.643,0.304,13,1.726,0.0,3,0.433,-0.109,1
hist_bahrain_like,FULL_DEPLOY,1,0.67,-4.66,True,657.4,171.4,0.45,0.838,0.699,0.307,38,2.84,0.0,4,2.316,0.152,2
hist_bahrain_like,PARTIAL_DEPLOY,0,1.036,1.18,True,112.5,117.0,0.45,0.897,0.612,0.16,36,1.81,0.0,5,1.432,-0.044,1
hist_bahrain_like,PARTIAL_DEPLOY,0,1.797,12.83,True,428.4,106.1,0.45,0.854,0.803,0.088,29,1.264,0.157,5,1.708,0.143,1
hist_bahrain_like,HOLD,0,0.684,5.69,False,255.6,173.5,0.45,0.634,0.802,0.18,13,2.706,0.0,6,0.681,0.053,0
hist_bahrain_like,FULL_DEPLOY,0,1.342,22.61,False,665.1,114.2,0.45,0.923,0.712,0.392,20,1.361,0.093,2,1.134,-0.201,2
hist_bahrain_like,FULL_DEPLOY,0,1.17,21.69,True,527.0,126.8,0.45,0.808,0.563,0.233,18,0.166,0.889,5,0.766,-0.025,2
hist_bahrain_like,HARVEST,0,0.712,22.68,True,381.8,140.4,0.45,0.63,0.597,0.251,55,1.031,0.313,0,0.881,-0.104,-1
hist_bahrain_like,FULL_DEPLOY,0,1.909,28.13,False,187.0,153.6,0.45,0.65,0.944,0.284,4,0.445,0.703,5,1.16,0.323,2
hist_bahrain_like,FULL_DEPLOY,1,0.355,21.24,True,442.0,159.8,0.45,0.716,0.568,0.11,20,2.052,0.0,4,0.446,0.008,2
hist_bahrain_like,PARTIAL_DEPLOY,1,1.158,23.61,False,643.3,168.4,0.45,0.83,0.833,0.433,24,3.177,0.0,3,2.292,0.265,1
hist_bahrain_like,PARTIAL_DEPLOY,0,0.733,18.72,False,608.8,113.0,0.45,0.849,0.51,0.098,27,1.553,0.0,6,1.562,0.234,1
hist_bahrain_like,PARTIAL_DEPLOY,0,0.131,10.3,True,211.7,161.1,0.45,0.747,0.759,0.304,48,0.357,0.762,0,2.928,-0.009,1
hist_bahrain_like,HARVEST,0,1.19,11.4,False,298.6,107.2,0.45,0.579,0.808,0.377,30,1.634,0.0,5,0.626,-0.061,-1
hist_bahrain_like,FULL_DEPLOY,0,1.103,19.24,False,451.5,141.7,0.45,0.553,0.873,0.058,15,1.196,0.203,1,0.925,0.017,2
hist_bahrain_like,FULL_DEPLOY,0,1.342,2.01,False,701.5,173.3,0.45,0.907,0.822,0.281,13,2.728,0.0,1,1.064,0.199,2
hist_bahrain_like,HARVEST,0,1.581,13.9,False,418.9,110.7,0.45,0.634,0.636,0.22,18,0.892,0.405,1,2.363,0.154,-1
hist_bahrain_like,HARVEST,0,1.685,8.13,True,532.5,157.0,0.45,0.846,0.671,0.229,26,0.775,0.483,6,1.265,0.035,-1
hist_bahrain_like,HARVEST,0,0.409,2.34,False,471.7,179.6,0.45,0.716,0.595,0.086,33,1.324,0.117,2,1.624,-0.188,-1
hist_bahrain_like,FULL_DEPLOY,1,0.861,25.01,True,470.8,175.1,0.45,0.885,0.695,0.389,20,0.88,0.413,5,0.436,-0.123,2
hist_bahrain_like,PARTIAL_DEPLOY,0,1.486,26.41,True,533.9,90.8,0.45,0.757,0.563,0.238,3,0.308,0.795,6,0.788,-0.102,1
hist_bahrain_like,HOLD,0,0.897,1.11,True,355.3,103.6,0.45,0.874,0.801,0.196,8,2.774,0.0,0,1.593,-0.097,0
hist_bahrain_like,PARTIAL_DEPLOY,1,1.282,-4.0,True,646.4,156.1,0.45,0.608,0.683,0.266,49,2.135,0.0,4,0.675,0.04,1
hist_bahrain_like,FULL_DEPLOY,1,1.978,-1.07,True,561.7,178.5,0.45,0.892,0.742,0.104,39,2.852,0.0,0,1.072,-0.424,2
hist_bahrain_like,PARTIAL_DEPLOY,0,1.918,18.4,True,197.4,141.4,0.45,0.6,0.732,0.372,10,0.867,0.422,0,2.281,0.017,1
hist_bahrain_like,HOLD,0,0.53,1.46,False,360.4,119.6,0.45,0.94,0.801,0.258,37,3.458,0.0,2,2.328,0.142,0
hist_silverstone_like,HARVEST,0,1.521,22.99,False,534.7,91.3,0.5,0.804,0.876,0.145,26,1.197,0.202,4,1.546,-0.536,-1
hist_silverstone_like,FULL_DEPLOY,0,0.959,2.52,False,344.6,139.1,0.5,0.597,0.626,0.357,22,1.247,0.169,1,0.915,0.081,2
hist_silverstone_like,HARVEST,0,1.369,6.98,True,552.0,147.8,0.5,0.936,0.557,0.141,30,2.922,0.0,0,1.741,0.074,-1
hist_silverstone_like,FULL_DEPLOY,0,1.151,27.88,False,712.4,177.5,0.5,0.623,0.869,0.404,33,0.763,0.491,6,2.106,0.022,2
hist_silverstone_like,HOLD,0,1.169,13.57,True,237.2,152.4,0.5,0.949,0.575,0.113,44,0.663,0.558,5,2.605,-0.052,0
hist_silverstone_like,FULL_DEPLOY,0,1.731,4.74,False,762.7,175.4,0.5,0.669,0.905,0.439,31,1.691,0.0,1,2.22,-0.024,2
hist_silverstone_like,PARTIAL_DEPLOY,0,0.497,20.67,False,649.8,102.6,0.5,0.742,0.572,0.439,16,1.43,0.047,1,2.009,0.137,1
hist_silverstone_like,HARVEST,1,0.53,28.22,True,482.2,126.1,0.5,0.84,0.764,0.319,14,1.607,0.0,5,0.971,-0.133,-1
hist_silverstone_like,HARVEST,0,1.566,15.95,True,161.9,138.7,0.5,0.794,0.569,0.402,49,3.196,0.0,2,2.651,0.141,-1
hist_silverstone_like,PARTIAL_DEPLOY,1,0.314,11.33,False,406.5,168.9,0.5,0.827,0.858,0.353,15,1.878,0.0,0,2.993,-0.215,1
hist_silverstone_like,FULL_DEPLOY,1,1.69,28.71,True,225.8,115.2,0.5,0.84,0.624,0.151,33,1.218,0.188,5,2.542,-0.305,2
hist_silverstone_like,FULL_DEPLOY,0,0.561,12.32,False,413.4,149.9,0.5,0.592,0.851,0.333,36,2.163,0.0,4,1.252,-0.452,2
hist_silverstone_like,HARVEST,0,1.222,22.78,False,353.3,158.8,0.5,0.694,0.803,0.412,27,2.872,0.0,5,2.284,-0.046,-1
hist_silverstone_like,HARVEST,0,1.886,23.46,False,636.4,160.0,0.5,0.818,0.512,0.277,2,2.244,0.0,2,0.477,0.316,-1
hist_silverstone_like,PARTIAL_DEPLOY,0,0.781,18.91,True,537.9,160.5,0.5,0.68,0.815,0.304,50,2.798,0.0,1,1.764,-0.035,1
hist_silverstone_like,PARTIAL_DEPLOY,0,1.584,1.02,True,256.0,98.0,0.5,0.691,0.742,0.372,15,1.176,0.216,2,0.484,-0.05,1
hist_silverstone_like,FULL_DEPLOY,0,1.315,21.48,True,526.8,120.3,0.5,0.725,0.663,0.114,11,1.197,0.202,0,0.731,-0.181,2
hist_silverstone_like,PARTIAL_DEPLOY,1,1.538,13.84,True,585.4,152.6,0.5,0.629,0.541,0.289,43,1.476,0.016,2,0.608,-0.1,1
hist_silverstone_like,FULL_DEPLOY,0,0.297,28.46,False,515.1,141.3,0.5,0.583,0.95,0.227,3,0.936,0.376,1,2.069,-0.108,2
hist_silverstone_like,HOLD,0,0.566,2.9,False,593.3,109.4,0.5,0.555,0.61,0.058,40,1.743,0.0,3,1.361,-0.246,0
hist_silverstone_like,FULL_DEPLOY,0,1.292,26.1,False,415.3,178.4,0.5,0.871,0.619,0.198,16,1.189,0.207,2,0.416,-0.313,2
hist_silverstone_like,HOLD,0,1.612,15.26,True,296.2,172.6,0.5,0.944,0.819,0.264,7,2.845,0.0,4,0.838,-0.18,0
hist_silverstone_like,HOLD,1,0.984,15.1,True,290.9,129.3,0.5,0.931,0.577,0.274,36,2.311,0.0,2,1.535,-0.159,0
hist_silverstone_like,PARTIAL_DEPLOY,0,1.183,28.16,False,367.6,154.2,0.5,0.746,0.817,0.427,26,0.832,0.445,3,1.068,-0.056,1
hist_silverstone_like,FULL_DEPLOY,0,0.374,13.89,False,413.1,144.9,0.5,0.835,0.661,0.098,5,2.187,0.0,4,1.358,0.021,2
hist_silverstone_like,HOLD,0,1.688,-3.97,False,503.7,155.6,0.5,0.683,0.542,0.211,45,3.327,0.0,3,2.454,-0.167,0
hist_silverstone_like,HOLD,0,0.282,7.43,False,548.0,106.6,0.5,0.711,0.602,0.444,41,0.377,0.749,3,2.305,-0.162,0
hist_silverstone_like,HARVEST,0,1.397,-1.66,True,415.4,178.7,0.5,0.555,0.647,0.173,52,3.177,0.0,4,1.25,0.112,-1
hist_silverstone_like,FULL_DEPLOY,0,0.445,2.64,True,649.9,144.0,0.5,0.78,0.901,0.333,50,0.703,0.531,1,2.48,-0.318,2
hist_silverstone_like,HARVEST,0,1.634,5.91,True,490.8,121.4,0.5,0.622,0.733,0.41,32,0.757,0.495,1,2.993,0.413,-1
hist_silverstone_like,FULL_DEPLOY,0,1.59,28.04,False,523.4,102.7,0.5,0.934,0.721,0.368,3,1.318,0.121,3,2.471,0.06,2
hist_silverstone_like,HARVEST,0,1.711,-1.82,False,293.5,172.1,0.5,0.775,0.816,0.259,49,1.958,0.0,1,0.991,0.224,-1
hist_silverstone_like,FULL_DEPLOY,1,0.868,8.2,True,288.1,133.6,0.5,0.706,0.724,0.365,19,2.721,0.0,5,0.354,0.01,2
hist_silverstone_like,HOLD,0,1.318,20.87,True,335.5,94.2,0.5,0.671,0.585,0.436,4,2.901,0.0,5,2.646,-0.018,0
hist_silverstone_like,PARTIAL_DEPLOY,0,1.394,-3.43,True,327.3,109.9,0.5,0.678,0.821,0.248,37,2.277,0.0,0,0.327,0.034,1
hist_silverstone_like,PARTIAL_DEPLOY,0,0.109,3.41,False,638.3,164.8,0.5,0.944,0.944,0.381,24,3.22,0.0,3,0.325,0.095,1
hist_silverstone_like,FULL_DEPLOY,1,1.393,19.86,False,289.5,148.8,0.5,0.915,0.684,0.054,53,1.506,0.0,2,2.559,0.442,2
hist_silverstone_like,HARVEST,0,1.29,8.84,False,662.1,130.4,0.5,0.815,0.6,0.305,8,0.64,0.573,6,1.568,0.072,-1
hist_silverstone_like,PARTIAL_DEPLOY,1,1.915,20.03,False,393.3,167.0,0.5,0.655,0.842,0.208,13,3.331,0.0,4,2.57,0.16,1
hist_silverstone_like,FULL_DEPLOY,0,0.308,3.0,False,592.7,106.6,0.5,0.855,0.863,0.147,40,1.361,0.093,5,0.6,-0.047,2
hist_silverstone_like,HOLD,0,1.56,20.37,True,506.0,167.4,0.5,0.65,0.579,0.235,42,0.292,0.805,3,0.629,0.01,0
hist_silverstone_like,HOLD,0,0.738,20.24,True,472.5,129.6,0.5,0.887,0.771,0.165,11,0.587,0.609,2,0.359,-0.082,0
hist_silverstone_like,HOLD,1,1.476,6.26,True,605.6,90.5,0.5,0.551,0.526,0.205,37,0.507,0.662,1,2.334,-0.176,0
hist_silverstone_like,FULL_DEPLOY,0,1.881,17.57,True,461.3,145.4,0.5,0.73,0.837,0.323,40,0.95,0.367,5,1.474,0.101,2
hist_silverstone_like,PARTIAL_DEPLOY,0,0.525,5.04,False,564.8,113.1,0.5,0.614,0.833,0.223,20,0.59,0.607,3,1.349,-0.046,1
hist_silverstone_like,HOLD,0,1.696,7.35,False,219.1,127.9,0.5,0.717,0.83,0.228,25,1.676,0.0,2,1.113,-0.258,0
hist_silverstone_like,HOLD,0,1.454,14.89,False,385.9,122.7,0.5,0.735,0.888,0.367,24,2.29,0.0,1,1.3,-0.347,0
hist_silverstone_like,FULL_DEPLOY,0,0.197,2.6,False,454.9,104.1,0.5,0.704,0.733,0.122,29,0.181,0.879,1,1.281,-0.08,2
hist_silverstone_like,HOLD,1,1.318,15.13,False,496.5,112.1,0.5,0.845,0.843,0.245,40,3.272,0.0,4,1.686,0.142,0
hist_silverstone_like,HARVEST,0,0.263,-4.7,False,391.0,94.7,0.5,0.891,0.641,0.411,13,2.628,0.0,1,1.061,0.256,-1
hist_silverstone_like,FULL_DEPLOY,0,1.003,19.63,True,574.8,171.1,0.5,0.611,0.687,0.263,40,1.493,0.005,4,1.746,0.153,2
hist_silverstone_like,HOLD,0,1.955,18.24,True,501.6,130.0,0.5,0.852,0.561,0.202,25,1.721,0.0,6,0.256,-0.14,0
hist_silverstone_like,HOLD,0,0.95,-4.31,True,355.0,120.6,0.5,0.584,0.666,0.121,40,1.12,0.253,3,2.767,-0.162,0
hist_silverstone_like,HOLD,0,1.927,6.22,False,645.2,175.4,0.5,0.583,0.771,0.37,2,2.214,0.0,4,1.37,0.19,0
hist_silverstone_like,PARTIAL_DEPLOY,0,1.966,26.65,True,382.1,148.4,0.5,0.83,0.618,0.448,22,0.238,0.841,5,2.986,0.11,1
hist_silverstone_like,HARVEST,0,0.348,29.24,False,236.6,156.1,0.5,0.558,0.671,0.412,25,1.421,0.053,5,2.081,-0.059,-1
hist_silverstone_like,FULL_DEPLOY,1,0.874,6.97,False,383.3,134.0,0.5,0.657,0.911,0.418,6,2.839,0.0,2,2.612,-0.249,2
hist_silverstone_like,HARVEST,0,0.562,1.2,True,400.3,141.5,0.5,0.645,0.539,0.08,47,0.146,0.903,6,1.155,0.064,-1
hist_silverstone_like,FULL_DEPLOY,0,1.299,6.58,False,381.2,102.5,0.5,0.917,0.917,0.124,46,3.335,0.0,0,1.412,-0.044,2
hist_silverstone_like,FULL_DEPLOY,1,0.709,13.53,True,325.3,107.8,0.5,0.945,0.772,0.124,19,2.587,0.0,4,2.622,0.119,2
hist_silverstone_like,HOLD,0,1.951,4.21,False,333.5,101.2,0.5,0.855,0.585,0.389,49,3.473,0.0,1,1.305,-0.059,0
hist_silverstone_like,PARTIAL_DEPLOY,1,0.515,3.78,True,312.1,111.7,0.5,0.553,0.901,0.323,19,2.665,0.0,0,0.373,-0.431,1
hist_silverstone_like,FULL_DEPLOY,1,0.252,21.76,False,667.0,97.9,0.5,0.785,0.912,0.195,44,2.159,0.0,0,1.794,0.025,2
hist_silverstone_like,FULL_DEPLOY,0,0.804,5.51,True,289.9,139.1,0.5,0.848,0.603,0.118,45,1.3,0.133,3,2.664,-0.161,2
hist_silverstone_like,FULL_DEPLOY,1,0.981,26.47,True,576.8,127.8,0.5,0.56,0.563,0.177,41,0.608,0.595,2,0.239,0.26,2
hist_silverstone_like,HOLD,0,0.512,-4.43,True,206.6,114.4,0.5,0.629,0.724,0.113,54,3.348,0.0,4,0.977,0.101,0
hist_silverstone_like,FULL_DEPLOY,0,1.9,0.59,False,776.1,96.0,0.5,0.679,0.715,0.166,16,1.864,0.0,3,2.45,0.187,2
hist_silverstone_like,HOLD,1,0.743,5.87,False,432.2,145.0,0.5,0.79,0.738,0.186,24,2.844,0.0,6,0.559,-0.208,0
hist_silverstone_like,PARTIAL_DEPLOY,1,0.892,2.33,True,451.6,118.1,0.5,0.916,0.938,0.365,36,1.259,0.161,6,1.127,0.403,1
hist_silverstone_like,HOLD,0,1.445,16.33,False,493.5,112.4,0.5,0.775,0.901,0.175,7,1.406,0.063,1,1.946,0.203,0
hist_silverstone_like,PARTIAL_DEPLOY,0,0.227,8.64,True,449.6,122.7,0.5,0.861,0.713,0.139,1,1.213,0.191,6,1.938,-0.313,1
hist_silverstone_like,FULL_DEPLOY,1,1.972,16.17,True,320.5,164.2,0.5,0.808,0.931,0.289,8,1.105,0.263,0,2.259,0.121,2
hist_silverstone_like,FULL_DEPLOY,1,0.904,23.65,True,414.2,92.3,0.5,0.811,0.843,0.081,30,2.738,0.0,1,1.451,0.111,2
hist_silverstone_like,PARTIAL_DEPLOY,0,0.305,4.57,True,479.2,153.6,0.5,0.731,0.573,0.101,2,0.521,0.653,6,1.114,-0.109,1
hist_silverstone_like,FULL_DEPLOY,1,1.145,17.01,False,314.3,165.2,0.5,0.564,0.627,0.276,37,0.234,0.844,4,0.356,0.109,2
hist_silverstone_like,HARVEST,0,0.366,-1.42,True,341.9,154.2,0.5,0.587,0.662,0.193,6,1.503,0.0,6,0.395,-0.058,-1
hist_silverstone_like,FULL_DEPLOY,1,1.42,14.18,True,443.4,158.6,0.5,0.897,0.602,0.073,44,1.996,0.0,0,2.0,0.114,2
hist_silverstone_like,HOLD,0,1.905,28.4,True,258.1,118.8,0.5,0.705,0.785,0.208,33,2.703,0.0,3,0.266,-0.046,0
hist_silverstone_like,HOLD,0,1.22,2.31,False,653.1,142.3,0.5,0.697,0.904,0.116,14,0.618,0.588,0,2.763,0.014,0
hist_silverstone_like,FULL_DEPLOY,0,0.404,2.06,False,298.1,120.1,0.5,0.681,0.617,0.098,19,1.636,0.0,3,1.889,-0.139,2
hist_silverstone_like,HOLD,1,0.314,8.56,True,512.9,158.4,0.5,0.844,0.634,0.326,14,3.115,0.0,6,1.049,-0.055,0
hist_silverstone_like,PARTIAL_DEPLOY,1,0.512,-4.17,True,468.9,164.7,0.5,0.894,0.593,0.429,25,2.548,0.0,3,2.956,-0.096,1
hist_silverstone_like,PARTIAL_DEPLOY,1,1.611,18.35,False,483.1,90.0,0.5,0.562,0.523,0.054,18,3.263,0.0,2,1.446,0.045,1
hist_silverstone_like,PARTIAL_DEPLOY,0,0.509,1.68,True,50,168.9,0.5,0.58,0.688,0.059,50,0.219,0.854,0,1.046,-0.037,1
hist_silverstone_like,HOLD,0,0.329,17.28,False,502.0,173.9,0.5,0.62,0.551,0.34,30,3.057,0.0,4,2.146,-0.397,0
hist_silverstone_like,HARVEST,0,1.49,0.37,True,451.7,151.0,0.5,0.562,0.724,0.382,27,0.695,0.537,0,1.815,0.069,-1
hist_silverstone_like,PARTIAL_DEPLOY,0,1.449,20.16,True,395.7,176.7,0.5,0.625,0.81,0.374,42,0.25,0.833,4,2.539,0.297,1
hist_silverstone_like,HOLD,0,1.46,20.99,True,566.1,98.0,0.5,0.697,0.869,0.268,24,2.339,0.0,2,2.233,-0.17,0
hist_silverstone_like,FULL_DEPLOY,1,0.431,9.06,True,348.3,163.3,0.5,0.851,0.723,0.267,24,3.369,0.0,0,1.886,0.136,2
hist_silverstone_like,FULL_DEPLOY,0,0.956,13.87,False,330.6,170.1,0.5,0.687,0.913,0.443,10,2.136,0.0,4,1.972,-0.013,2
hist_silverstone_like,HOLD,0,1.667,8.87,False,755.1,139.0,0.5,0.758,0.759,0.152,36,2.36,0.0,1,2.271,-0.416,0
hist_silverstone_like,PARTIAL_DEPLOY,1,1.491,22.89,True,178.3,125.5,0.5,0.813,0.677,0.281,48,1.487,0.009,6,2.966,0.044,1
hist_silverstone_like,HOLD,1,1.461,26.26,False,474.1,172.4,0.5,0.828,0.638,0.352,20,2.906,0.0,4,1.987,-0.222,0
hist_silverstone_like,PARTIAL_DEPLOY,1,0.33,1.5,False,390.7,96.4,0.5,0.651,0.928,0.219,23,2.349,0.0,0,2.154,-0.061,1
